rr,rr_reduced,total_traced,inf_p
4,4,3,5
8,0,2,2
1,0,1,4
5,0,0,5
1,0,3,2
1,1,3,4
3,2,3,5
0,0,2,5
2,2,1,5
0,0,0,5
4,3,3,5
0,0,1,5
0,0,3,4
1,1,4,5
1,1,3,5
0,0,0,5
0,0,0,5
6,4,0,4
2,2,3,5
8,0,1,5
4,2,0,5
2,1,1,3
0,0,2,5
0,0,2,5
0,0,3,5
0,0,3,5
0,0,3,5
0,0,3,5
2,1,1,5
2,0,2,3
0,0,1,2
6,2,9,4
6,6,1,5
1,0,2,4
0,0,1,2
0,0,0,5
0,0,1,2
3,0,0,5
0,0,3,5
1,0,1,2
0,0,1,5
3,1,2,2
3,0,1,5
7,4,1,3
2,0,1,3
2,2,2,5
0,0,1,5
0,0,1,1
2,0,1,1
1,1,2,5
0,0,1,5
0,0,1,1
0,0,2,5
2,0,1,1
0,0,3,5
2,1,3,2
0,0,2,5
3,3,1,5
2,2,2,4
7,0,3,5
8,4,3,5
0,0,0,3
1,1,3,5
3,0,2,4
4,4,2,5
1,0,1,5
3,1,4,3
6,1,4,2
0,0,2,5
2,2,2,5
3,1,2,4
1,1,2,5
0,0,0,5
1,0,2,4
0,0,1,5
1,1,3,5
1,1,4,5
1,1,1,5
2,0,2,2
1,1,4,5
4,0,1,5
1,1,5,5
1,0,2,1
6,1,3,5
8,7,1,3
1,0,3,5
6,0,1,5
0,0,0,5
1,0,2,4
0,0,0,2
2,1,0,4
1,0,1,3
4,0,2,5
0,0,3,5
0,0,1,5
4,0,1,2
0,0,1,5
1,0,2,5
3,2,3,5
0,0,1,3
9,9,4,5
4,4,9,5
0,0,0,4
0,0,3,5
4,0,3,3
2,2,1,5
1,1,1,5
2,0,3,5
0,0,3,5
0,0,3,5
1,1,0,5
1,0,1,5
0,0,1,5
0,0,5,5
4,4,4,5
1,0,3,5
8,8,2,5
2,1,2,5
1,1,4,5
6,0,2,5
0,0,2,5
1,1,1,5
2,0,1,2
2,1,2,4
2,0,3,5
1,0,4,4
1,1,3,5
0,0,3,1
0,0,3,1
2,0,2,1
1,1,1,4
0,0,1,5
7,2,3,5
2,2,4,5
0,0,1,5
0,0,2,5
1,0,1,3
3,2,0,5
4,1,3,1
0,0,3,1
5,0,1,2
3,0,0,5
1,0,2,5
1,1,3,5
7,4,2,5
5,2,1,3
5,0,0,5
0,0,1,5
5,0,3,3
3,3,1,5
0,0,2,4
0,0,3,2
2,0,1,5
6,2,2,5
0,0,3,5
0,0,3,5
1,1,3,5
7,4,3,5
1,1,1,5
0,0,1,3
1,0,3,5
1,0,2,3
1,1,4,5
0,0,6,5
11,2,3,5
0,0,3,5
2,1,4,5
0,0,3,2
1,1,1,5
0,0,3,5
0,0,4,5
0,0,3,5
2,0,1,5
1,0,0,5
3,1,3,5
4,1,2,5
16,1,1,2
5,0,1,5
3,3,2,5
0,0,2,2
6,0,2,1
1,0,1,5
0,0,3,5
0,0,0,5
0,0,1,1
0,0,3,5
0,0,5,5
2,0,3,5
3,3,0,5
0,0,3,5
0,0,1,3
1,1,1,5
4,4,1,5
1,1,2,5
6,2,3,5
3,3,2,4
5,3,1,3
1,0,4,5
3,0,0,5
0,0,2,5
2,1,2,1
0,0,2,5
1,1,2,5
1,0,1,2
2,0,1,3
1,0,2,2
1,1,4,5
1,1,2,4
0,0,1,5
1,0,3,5
0,0,0,5
0,0,2,5
2,1,5,3
1,1,3,5
0,0,3,4
1,0,2,5
0,0,2,3
3,3,3,5
1,1,5,5
1,1,1,5
1,0,0,5
1,0,3,5
9,0,3,5
0,0,2,5
0,0,1,5
3,1,2,5
0,0,2,5
3,3,4,5
0,0,1,5
4,0,3,3
3,1,4,5
1,0,2,5
5,5,1,5
4,0,3,2
4,2,2,2
8,0,3,5
1,0,0,5
2,1,2,5
1,0,2,3
3,3,1,5
1,1,3,5
0,0,3,5
1,1,2,5
5,0,1,5
