rr,rr_reduced,total_traced,inf_p
7,7,103,5
2,0,18,1
0,0,20,5
0,0,1,1
1,1,8,5
0,0,8,5
3,3,100,5
0,0,2,5
3,3,86,5
10,0,104,2
0,0,37,5
1,1,78,5
1,0,7,1
4,4,75,5
1,1,11,5
0,0,12,2
0,0,14,5
1,1,45,5
4,0,54,2
2,0,31,2
0,0,3,5
1,1,11,5
2,2,6,5
1,1,17,5
3,0,52,1
2,2,15,5
3,0,120,3
0,0,28,5
0,0,12,5
1,1,54,5
0,0,2,5
0,0,4,5
2,0,9,2
2,2,10,5
0,0,2,2
3,3,42,5
2,2,16,5
0,0,2,5
2,2,62,5
5,5,116,5
0,0,13,3
1,0,9,3
1,0,19,4
4,0,74,3
1,0,23,4
6,6,235,5
2,2,35,5
3,3,43,5
0,0,1,2
1,0,26,1
1,1,58,5
9,2,107,3
3,3,51,5
3,0,34,1
0,0,17,5
3,3,50,5
0,0,72,5
0,0,18,5
0,0,13,5
1,1,1,5
0,0,1,1
0,0,90,5
0,0,10,1
0,0,11,4
0,0,12,2
0,0,6,5
2,2,4,5
1,1,3,5
2,0,56,3
5,5,63,5
2,0.19999999999999996,6,4
2,2,79,5
1,1,14,5
2,0.3999999999999999,7,4
7,7,25,5
7,7,156,5
1,1,3,2
1,1,17,5
7,1.4000000000000004,65,4
0,0,23,5
3,3,69,5
0,0,2,2
0,0,3,5
0,0,6,1
2,0,19,2
1,1,10,4
0,0,19,1
1,0,5,1
0,0,2,4
3,3,80,5
0,0,36,5
0,0,18,5
2,2,60,5
0,0,13,1
4,0,24,3
1,1,35,5
0,0,1,5
3,3,145,5
1,1,11,4
7,1.2000000000000002,124,4
0,0,14,5
0,0,42,5
1,1,53,5
1,1,5,5
2,2,50,5
8,1,104,2
0,0,3,5
6,6,129,5
3,3,43,5
1,1,95,5
7,0,120,1
3,0.20000000000000018,19,4
4,1.2000000000000002,42,4
2,2,89,5
1,1,28,5
1,0,29,2
3,0,89,2
8,0,96,3
0,0,38,2
8,2.4,91,4
3,0,15,1
11,0.5999999999999996,111,4
0,0,16,5
0,0,11,1
1,1,32,5
1,1,20,5
2,2,20,5
0,0,75,3
1,1,14,5
5,0.3999999999999999,41,4
4,0,47,1
0,0,1,4
17,2,145,3
0,0,10,5
5,0,70,2
2,2,13,5
1,1,35,5
4,0,44,1
0,0,20,2
0,0,6,1
6,6,103,5
10,3,78,3
6,1.4000000000000004,61,4
2,2,15,5
0,0,4,1
3,3,93,5
19,19,204,5
0,0,0,5
8,3.2,55,4
0,0,3,5
2,0,63,3
1,1,18,5
0,0,52,4
2,2,156,5
6,1,95,1
0,0,6,5
2,1,11,4
4,0,20,3
5,0,86,1
1,0,16,1
0,0,40,5
1,1,34,5
0,0,12,5
4,0,81,4
0,0,0,1
1,1,26,5
4,4,73,5
0,0,42,5
0,0,13,5
1,1,51,5
2,2,30,5
0,0,2,5
3,3,22,5
5,2,76,3
0,0,20,5
3,0,42,1
3,3,15,5
1,1,19,5
1,1,31,5
0,0,2,5
2,0,3,1
0,0,24,5
3,0.3999999999999999,74,4
3,0,25,2
2,1,33,4
9,1,110,1
0,0,3,5
1,1,22,5
1,1,12,5
4,0,34,1
5,5,80,5
5,5,69,5
4,1,41,3
0,0,17,5
3,3,117,5
1,1,51,5
4,0,75,3
0,0,30,5
0,0,8,5
0,0,2,1
2,2,38,5
0,0,47,5
4,4,70,5
0,0,7,5
0,0,15,2
4,0,77,1
0,0,1,5
0,0,9,5
3,0,52,2
12,3,126,4
3,3,29,5
4,0,33,4
2,2,30,5
0,0,1,5
5,0,17,1
1,0,13,2
3,0,6,3
7,0,97,1
3,3,70,5
0,0,13,5
3,0,26,1
