rr,rr_reduced,total_traced,inf_p
31,1,225,1
2,1,11,3
0,0,5,5
1,0,8,2
2,2,15,5
0,0,15,2
0,0,15,5
0,0,25,5
4,1,34,2
2,0,9,4
0,0,3,5
7,1,76,2
1,1,8,5
5,0.40000000000000036,26,4
0,0,3,3
0,0,0,5
1,1,11,2
2,2,25,5
5,5,69,5
2,2,10,4
0,0,1,4
2,2,8,5
0,0,2,5
0,0,2,4
1,0,39,2
0,0,59,5
2,2,20,5
4,3,86,5
18,0,223,1
3,1,12,3
0,0,30,4
3,0,13,2
2,0,11,1
1,1,12,5
5,0,10,1
2,1.2,6,4
0,0,4,1
1,1,10,5
4,4,47,5
1,0,2,3
3,0,9,3
3,3,53,5
2,0,50,1
1,0.19999999999999996,32,4
2,0,27,3
0,0,5,5
2,0,30,4
2,2,28,5
0,0,11,5
11,0,89,1
0,0,5,1
4,2,18,4
8,3,11,5
6,1,58,2
6,0,64,2
4,0,83,1
1,0,9,1
9,1,82,1
9,9,195,5
5,0,22,2
3,0,10,2
4,0,52,4
4,0,71,1
4,0,59,3
1,1,11,5
20,1,128,1
1,1,30,5
0,0,6,2
24,0,44,5
1,1,17,5
6,0,84,3
6,6,93,5
2,2,20,5
2,0,3,1
3,2,73,5
0,0,16,1
0,0,0,1
26,8.6,484,4
0,0,13,1
2,0.19999999999999996,18,4
0,0,10,5
3,2,24,5
0,0,3,4
0,0,11,4
4,4,135,5
3,2,23,4
8,2,103,2
1,1,12,5
0,0,20,5
4,1,81,4
1,0,10,1
16,1,150,1
1,0,21,1
1,1,5,5
0,0,8,5
1,1,4,5
0,0,15,1
0,0,3,4
2,1,11,4
9,8,124,5
1,0,8,1
6,6,74,5
8,1,51,2
3,3,33,5
3,2,45,5
2,2,12,1
0,0,9,4
6,6,89,5
2,0,28,2
1,1,43,5
5,0,56,2
4,0,40,1
4,1.2000000000000002,85,4
2,0,3,3
1,1,37,5
4,4,41,5
5,1,7,4
0,0,2,4
10,0,97,2
0,0,8,5
1,1,6,5
0,0,10,1
2,1,11,3
2,2,5,5
3,0.20000000000000018,32,4
4,4,60,5
2,2,54,5
0,0,19,5
8,0,113,2
0,0,30,5
1,1,43,5
10,1,176,2
6,2.2,86,4
0,0,3,3
0,0,3,5
11,0,26,2
3,3,41,5
2,0,29,2
2,2,24,5
0,0,24,4
7,1.2000000000000002,92,4
9,1,112,2
0,0,46,5
1,0,13,1
1,0,9,4
6,2.4,24,4
3,3,113,5
3,1,19,5
0,0,12,5
3,1,14,3
0,0,33,5
2,2,13,5
7,1.4,86,4
3,1,52,4
2,1,2,3
4,1,43,4
2,0,8,4
0,0,8,5
3,0,45,1
4,0.20000000000000018,31,4
4,1,32,3
4,1,81,3
5,1.4,63,4
7,0,13,1
3,3,68,5
17,1.5999999999999996,186,4
0,0,1,1
4,1,20,3
2,2,13,5
0,0,53,5
0,0,8,5
0,0,1,5
3,3,54,5
1,0,1,3
0,0,12,2
1,0,12,5
0,0,16,5
4,4,60,5
3,0,26,1
2,1,30,1
3,1,27,3
2,2,9,5
1,0.19999999999999996,11,4
5,0,20,1
0,0,16,5
0,0,3,5
2,0,20,2
4,0,11,2
2,2,9,5
1,1,9,5
2,1,29,4
3,1,25,3
1,0.19999999999999996,10,4
2,2,37,4
4,1,63,3
5,0,11,1
1,1,8,5
1,1,20,5
5,1,7,5
1,1,35,5
12,2,133,2
3,0,18,2
2,2,12,4
2,0,14,1
0,0,0,1
5,0,42,3
0,0,7,2
2,2,8,3
2,0,8,2
1,0,8,1
1,1,5,5
1,1,5,5
4,0,29,3
1,1,3,5
7,1.2000000000000002,104,4
0,0,7,5
1,0,19,2
0,0,3,5
0,0,11,5
3,0,13,1
0,0,4,5
0,0,12,5
5,5,33,5
2,0,17,1
12,3,61,1
5,0,61,1
2,1,17,5
2,2,6,5
1,0,16,2
1,1,29,2
3,3,9,5
7,0,12,2
18,3.1999999999999993,312,4
5,1,87,3
2,0,31,4
11,3,35,4
0,0,10,5
1,0,25,1
3,0,38,4
4,0,27,2
3,0,37,3
0,0,3,2
5,0,55,2
1,1,16,5
1,0,11,4
0,0,5,2
1,1,31,5
0,0,2,5
9,0,124,2
5,0,77,1
1,1,5,5
2,2,9,5
5,0.20000000000000018,64,4
1,0,4,1
3,1,12,2
0,0,25,2
2,2,35,5
2,0.19999999999999996,16,4
1,0,2,1
3,0,12,3
4,4,11,5
0,0,2,1
1,1,15,5
0,0,5,4
6,6,141,5
4,0,22,2
5,1,52,2
2,0,4,3
6,5,31,5
4,0,14,4
0,0,16,1
3,3,71,5
0,0,1,1
4,0,54,5
0,0,37,5
8,2.2,70,4
1,0,20,3
2,0,13,3
2,0,18,4
1,1,42,5
3,2,38,5
1,1,11,5
5,5,132,5
1,0,12,3
1,0,14,2
10,1,33,2
0,0,4,5
3,1,11,3
1,1,29,5
4,4,113,5
1,0,20,2
3,1,39,1
1,0,1,1
0,0,3,5
1,0,22,4
2,0,19,4
2,2,56,5
2,2,11,5
6,0,49,1
0,0,10,5
2,0,25,3
0,0,22,5
1,1,47,5
3,0,12,2
0,0,2,5
0,0,7,3
